record_id,transformer_id,log_date,load_pct_of_rated
LOA-000344,TXR-0039,2024-03-10,45.63730642419744
LOA-000072,TXR-0009,2023-07-23,81.60889772874916
LOA-000934,TXR-0109,2023-04-06,81.1417160972682
LOA-001814,TXR-0214,2023-02-06,79.91910814580945
LOA-001821,TXR-0215,2024-01-11,54.94113486557916
LOA-001898,TXR-0224,2023-11-29,36.72261167155751
LOA-000417,TXR-0047,2023-08-26,75.39175474832537
LOA-001338,TXR-0156,2023-10-30,46.42634857389183
LOA-001112,TXR-0130,2023-09-14,71.65752906082272
LOA-001722,TXR-0203,2024-06-21,66.82022043644841
LOA-001690,TXR-0199,2023-10-24,66.1629055493178
LOA-000275,TXR-0032,2023-11-14,96.731990968349
LOA-001925,TXR-0226,2023-07-22,66.73924502551561
LOA-000870,TXR-0102,2023-05-11,71.56140642029986
LOA-000538,TXR-0062,2023-12-28,86.43122272315603
LOA-000785,TXR-0092,2023-06-11,47.006441309915424
LOA-000279,TXR-0032,2024-03-20,102.73043590362616
LOA-001853,TXR-0218,2023-03-31,62.10566009528428
LOA-001421,TXR-0165,2024-01-25,70.6201028612769
LOA-001363,TXR-0159,2023-07-07,59.56534371646144
LOA-000088,TXR-0011,2023-09-26,52.60621607847236
LOA-000347,TXR-0040,2023-06-02,69.46048059107615
LOA-000521,TXR-0060,2024-03-19,45.89650276116632
LOA-000606,TXR-0070,2024-02-04,90.01304526154921
LOA-001776,TXR-0209,2023-08-25,85.14694432406178
LOA-000715,TXR-0083,2023-02-20,82.06913348697373
LOA-001223,TXR-0142,2023-05-18,56.81109585186209
LOA-001757,TXR-0207,2024-03-06,84.08004167221634
LOA-000587,TXR-0068,2023-02-21,41.70063770164713
LOA-001441,TXR-0167,2024-06-18,63.640576628017115
LOA-001226,TXR-0143,2024-04-18,65.17135056046268
LOA-000252,TXR-0029,2023-09-21,82.61662801752215
LOA-001383,TXR-0161,2023-06-06,71.6432427531433
LOA-000753,TXR-0088,2023-03-15,56.79913973270027
LOA-000004,TXR-0001,2023-01-21,79.26894968977265
LOA-000762,TXR-0089,2024-06-01,99.55706948028748
LOA-000020,TXR-0003,2023-05-23,70.78239297063618
LOA-000617,TXR-0072,2023-05-12,73.96381166556323
LOA-001277,TXR-0148,2024-06-05,47.45074267891677
LOA-000744,TXR-0087,2023-02-08,75.9686568619741
LOA-000558,TXR-0064,2023-04-15,73.80963224604605
LOA-000006,TXR-0001,2023-03-28,104.49051019845047
LOA-000914,TXR-0107,2023-05-20,84.28419074385508
LOA-001177,TXR-0137,2024-03-20,91.90938007416209
LOA-001427,TXR-0166,2023-10-29,73.9302012222079
LOA-001095,TXR-0128,2023-06-30,73.09229802957259
LOA-001603,TXR-0188,2023-03-16,73.42197736990963
LOA-000712,TXR-0082,2024-01-26,52.08537355734562
LOA-001508,TXR-0176,2024-01-30,83.11770898816418
LOA-000070,TXR-0009,2024-06-20,70.03383582797161
LOA-001598,TXR-0188,2023-07-17,58.29437143695479
LOA-000757,TXR-0088,2023-03-14,57.879981031681254
LOA-000705,TXR-0082,2023-05-26,62.972433432788236
LOA-000464,TXR-0053,2024-04-07,66.65845370197884
LOA-001614,TXR-0190,2023-09-07,52.31056888484374
LOA-000536,TXR-0062,2023-06-01,71.25591592926824
LOA-001569,TXR-0184,2023-11-12,76.8685744293148
LOA-001268,TXR-0147,2024-01-15,75.43590692880983
LOA-000682,TXR-0079,2023-01-08,64.84208924912451
LOA-000782,TXR-0091,2023-05-20,81.62152655618722
LOA-001541,TXR-0180,2023-01-14,59.724170645062244
LOA-000991,TXR-0116,2023-04-23,69.17867295352593
LOA-001661,TXR-0195,2024-06-02,66.67673504615775
LOA-000363,TXR-0042,2023-03-03,69.4352903621303
LOA-000074,TXR-0009,2023-10-27,66.61912480499159
LOA-000144,TXR-0018,2023-12-24,71.01209452782452
LOA-000351,TXR-0040,2024-03-02,69.591406379198
LOA-000398,TXR-0046,2023-05-18,64.41284318261162
LOA-001540,TXR-0180,2023-10-10,63.52244979236732
LOA-001642,TXR-0193,2023-04-04,72.95316596983838
LOA-000657,TXR-0076,2023-02-13,77.41777412361401
LOA-001128,TXR-0131,2023-12-10,80.84205294425792
LOA-000993,TXR-0116,2024-02-07,76.4404707237559
LOA-001675,TXR-0197,2024-03-18,59.87507910123424
LOA-001956,TXR-0230,2023-06-20,79.52545823276887
LOA-001465,TXR-0171,2024-01-16,88.34141592910186
LOA-000453,TXR-0051,2023-11-11,81.71526256870285
LOA-000015,TXR-0002,2023-09-17,82.27538272390312
LOA-001488,TXR-0173,2023-10-11,67.61240473654122
LOA-000325,TXR-0038,2023-12-06,46.42179367839034
LOA-001606,TXR-0189,2024-03-31,96.45292619061954
LOA-000637,TXR-0074,2024-01-25,59.674402595615554
LOA-000845,TXR-0100,2024-06-10,71.58857485727806
LOA-001369,TXR-0159,2023-04-16,59.61431413151619
LOA-000727,TXR-0084,2023-02-20,79.9500725825374
LOA-000208,TXR-0025,2023-11-02,71.16885427682705
LOA-001191,TXR-0139,2023-03-14,88.11026800886586
LOA-000461,TXR-0052,2023-10-13,85.62130470866674
LOA-001875,TXR-0221,2023-09-01,78.60061598051662
LOA-000473,TXR-0054,2023-08-12,46.97497809427168
LOA-000567,TXR-0066,2024-05-08,96.06420595130255
LOA-001008,TXR-0117,2023-04-24,78.50938267114353
LOA-000451,TXR-0051,2024-01-05,77.773012811162
LOA-001230,TXR-0143,2023-01-29,70.81062450740765
LOA-001255,TXR-0146,2023-08-12,93.26169968863127
LOA-001638,TXR-0193,2023-01-04,82.05294973690968
LOA-000945,TXR-0110,2024-04-27,66.2157713847457
LOA-000190,TXR-0023,2024-05-31,66.38525068341406
LOA-000221,TXR-0026,2023-12-25,71.31903058151185
LOA-000862,TXR-0101,2023-08-11,64.24937003178408
LOA-001370,TXR-0159,2024-06-18,68.41365380869865
LOA-001788,TXR-0210,2023-10-15,56.4724183833426
LOA-000941,TXR-0110,2023-06-25,72.75799944043473
LOA-000146,TXR-0018,2023-03-27,77.92640671577246
LOA-001188,TXR-0139,2023-12-31,69.88128136462566
LOA-001186,TXR-0138,2023-08-16,70.0506084700301
LOA-001050,TXR-0123,2024-06-19,56.50873899320689
LOA-001965,TXR-0231,2024-04-22,59.73099002924386
LOA-001208,TXR-0141,2023-01-31,88.94513146995517
LOA-000522,TXR-0061,2023-06-26,48.146097117992966
LOA-000771,TXR-0090,2023-06-01,74.65538959376954
LOA-000680,TXR-0079,2023-12-25,58.57368742911657
LOA-001504,TXR-0175,2024-06-06,93.79715501360269
LOA-001818,TXR-0214,2024-04-15,72.12305789143144
LOA-000423,TXR-0048,2023-12-12,84.07926417655148
LOA-000003,TXR-0001,2024-02-11,90.08369134399227
LOA-001909,TXR-0225,2023-11-13,63.30817243083107
LOA-000123,TXR-0015,2024-05-22,56.32981904280621
LOA-001074,TXR-0126,2023-09-01,86.3683339579121
LOA-001600,TXR-0188,2024-03-27,67.85398681665193
LOA-001028,TXR-0120,2024-06-04,74.01004816498599
LOA-001806,TXR-0213,2024-03-01,74.59236257073286
LOA-001802,TXR-0213,2024-05-19,
LOA-000240,TXR-0028,2023-03-26,80.10278985800402
LOA-001501,TXR-0175,2024-03-23,79.1719013877566
LOA-000389,TXR-0044,2024-05-23,66.27747316678183
LOA-001032,TXR-0121,2024-01-17,82.60363044295931
LOA-000255,TXR-0030,2023-06-03,61.08802606656839
LOA-000152,TXR-0019,2023-09-16,67.62491807766447
LOA-001047,TXR-0122,2023-07-20,56.503398433341026
LOA-001236,TXR-0144,2024-04-29,76.56399919340669
LOA-000793,TXR-0093,2024-03-28,71.3423969112385
LOA-000767,TXR-0090,2023-03-16,79.58373114929245
LOA-001105,TXR-0129,2023-08-14,57.145320839203606
LOA-001908,TXR-0225,2023-08-14,70.23186277928822
LOA-001450,TXR-0169,2023-01-25,80.93458180755695
LOA-001235,TXR-0144,2024-03-22,78.08632145214726
LOA-001943,TXR-0228,2023-02-12,62.384190199436595
LOA-001026,TXR-0120,2023-08-28,80.52874783483996
LOA-000933,TXR-0109,2023-12-26,69.49109748425867
LOA-001917,TXR-0226,2023-10-28,74.69146785204384
LOA-001928,TXR-0227,2024-02-29,63.026058216373634
LOA-001398,TXR-0162,2023-02-02,64.73819617030006
LOA-000350,TXR-0040,2024-03-15,58.51951060930432
LOA-000756,TXR-0088,2023-05-09,62.002300091122116
LOA-001977,TXR-0232,2023-11-10,64.36728984597407
LOA-001854,TXR-0218,2023-03-16,65.66775648889748
LOA-000271,TXR-0031,2023-01-27,62.61522333241132
LOA-000219,TXR-0026,2023-01-13,76.23312051077477
LOA-001505,TXR-0175,2023-12-09,94.54553447753526
LOA-001567,TXR-0184,2023-03-31,60.79370732262277
LOA-001438,TXR-0167,2023-10-25,69.73073470344335
LOA-001604,TXR-0188,2023-05-02,52.87967892167881
LOA-001489,TXR-0173,2023-09-21,72.86056559888945
LOA-000433,TXR-0050,2024-02-16,57.13298974889182
LOA-000574,TXR-0067,2023-09-02,97.16882472584172
LOA-001763,TXR-0208,2023-07-23,70.26163204922496
LOA-001684,TXR-0198,2023-08-01,77.34558707114572
LOA-000985,TXR-0115,2023-07-02,109.81843245603277
LOA-000038,TXR-0005,2023-01-05,65.43302108173279
LOA-000612,TXR-0071,2023-11-17,85.91441424632706
LOA-000575,TXR-0067,2024-03-02,78.30650163489658
LOA-000298,TXR-0034,2024-05-15,44.93119311988886
LOA-001252,TXR-0145,2024-06-09,57.95446923726895
LOA-000113,TXR-0013,2023-01-05,67.68634300590116
LOA-000590,TXR-0069,2023-11-24,77.06367798471423
LOA-000527,TXR-0061,2024-01-15,78.03762003925189
LOA-000047,TXR-0007,2023-12-31,63.437652245810064
LOA-000442,TXR-0050,2023-08-24,52.21119261997259
LOA-000962,TXR-0112,2023-11-01,77.79029391378717
LOA-001784,TXR-0210,2023-11-14,65.5487786315644
LOA-000031,TXR-0004,2024-01-22,46.79341354859008
LOA-001034,TXR-0121,2023-09-19,76.99416693735333
LOA-000396,TXR-0045,2024-06-12,79.77960312954802
LOA-000197,TXR-0024,2023-02-07,65.62544164951787
LOA-000695,TXR-0080,2023-02-23,68.9068921484797
LOA-001310,TXR-0152,2023-05-23,33.44026349310588
LOA-000946,TXR-0111,2023-08-21,87.81812528571791
LOA-000085,TXR-0010,2024-04-24,53.44586943365715
LOA-001158,TXR-0135,2023-02-19,79.98309390090378
LOA-001839,TXR-0217,2023-05-13,50.858871727877855
LOA-001478,TXR-0172,2023-01-08,52.49368202473003
LOA-001373,TXR-0160,2023-09-27,71.69487859274884
LOA-000383,TXR-0044,2023-01-26,78.57967123101986
LOA-000940,TXR-0110,2023-05-28,78.48996313087937
LOA-000323,TXR-0037,2024-03-26,98.39490923618933
LOA-001364,TXR-0159,2024-03-13,56.15065690376329
LOA-001751,TXR-0206,2023-01-27,62.33334057204451
LOA-001323,TXR-0154,2023-04-07,97.6825532060396
LOA-001184,TXR-0138,2023-05-07,75.19320213836347
LOA-001064,TXR-0124,2023-01-18,44.91867460428015
LOA-001592,TXR-0187,2023-05-21,80.56306268628448
LOA-001524,TXR-0178,2023-03-14,70.18522009189226
LOA-000884,TXR-0104,2023-09-27,59.789090399730576
LOA-000280,TXR-0032,2024-06-22,74.67420822662766
LOA-001615,TXR-0190,2023-01-26,50.05442216459272
LOA-001846,TXR-0218,2024-01-19,50.24554675629672
LOA-001437,TXR-0166,2024-05-01,77.06354103853283
LOA-001073,TXR-0125,2023-07-08,65.01797176937086
LOA-001262,TXR-0146,2024-01-30,73.46753578626146
LOA-001922,TXR-0226,2023-05-15,76.97249386764473
LOA-001199,TXR-0140,2024-06-10,55.71550585892281
LOA-001376,TXR-0160,2023-12-14,66.39502811105528
LOA-000498,TXR-0058,2024-06-17,71.81712315562287
LOA-000132,TXR-0017,2023-02-25,88.91671477263881
LOA-000071,TXR-0009,2024-01-01,74.37429413526792
LOA-001025,TXR-0120,2023-11-21,77.18862983567989
LOA-001637,TXR-0193,2023-02-17,69.54117908911304
LOA-001428,TXR-0166,2023-10-19,67.48254138926983
LOA-001607,TXR-0189,2024-04-29,74.75403396083051
LOA-001088,TXR-0127,2023-04-05,81.85560561284723
LOA-001352,TXR-0158,2024-02-15,65.71810650136497
LOA-001971,TXR-0232,2023-06-20,38.233064795816446
LOA-001646,TXR-0194,2023-09-29,82.140737857012
LOA-001632,TXR-0192,2024-04-10,95.42019631883625
LOA-001726,TXR-0203,2023-08-04,75.8654408953013
LOA-000572,TXR-0067,2023-05-17,91.99414857610824
LOA-001545,TXR-0181,2023-05-04,65.53577956921411
LOA-001901,TXR-0224,2023-11-21,51.68028505775504
LOA-000621,TXR-0072,2023-09-06,63.174059378433626
LOA-001072,TXR-0125,2023-12-14,66.7958290384
LOA-000825,TXR-0097,2023-10-05,89.02669883729511
LOA-000569,TXR-0066,2024-02-04,96.3247372064882
LOA-000301,TXR-0035,2023-09-15,40.25495977229798
LOA-001673,TXR-0197,2023-07-26,67.32560189484717
LOA-000257,TXR-0030,2024-02-27,65.48459441224783
LOA-001411,TXR-0163,2023-10-20,28.100952281013193
LOA-001665,TXR-0196,2023-04-25,69.62062068272704
LOA-000599,TXR-0070,2023-04-17,100.03274083754042
LOA-000286,TXR-0033,2023-09-03,76.95120792971029
LOA-001036,TXR-0121,2023-04-22,88.82116855739214
LOA-000164,TXR-0020,2023-11-26,28.779534837509946
LOA-000765,TXR-0090,2023-02-13,75.21990274535115
LOA-001325,TXR-0154,2023-01-30,89.62319094128708
LOA-000943,TXR-0110,2023-04-20,73.65453134818678
LOA-001743,TXR-0206,2023-03-23,56.23656541501838
LOA-001190,TXR-0139,2023-08-01,69.08429845314664
LOA-000939,TXR-0110,2024-05-16,75.76630097471322
LOA-001460,TXR-0170,2023-06-07,62.227533473130904
LOA-001796,TXR-0212,2023-10-14,87.19293592323056
LOA-000842,TXR-0100,2023-02-24,82.08647374241954
LOA-000840,TXR-0099,2023-04-10,32.32183940457236
LOA-000349,TXR-0040,2024-04-01,58.8008727129111
LOA-001058,TXR-0123,2024-01-05,65.09525877282674
LOA-000956,TXR-0111,2024-05-26,85.78589458161254
LOA-001358,TXR-0158,2024-02-01,72.81863742514577
LOA-001577,TXR-0185,2023-02-25,59.506893603043906
LOA-001937,TXR-0228,2024-01-12,68.62072583326209
LOA-000117,TXR-0014,2023-12-02,82.80852989370132
LOA-001144,TXR-0133,2024-01-10,90.60096841450277
LOA-000823,TXR-0097,2024-03-23,96.79790332876367
LOA-000369,TXR-0042,2024-01-29,64.8981860096938
LOA-001297,TXR-0151,2023-06-08,80.51199943184083
LOA-000188,TXR-0023,2023-07-18,63.950147261589876
LOA-001317,TXR-0153,2023-06-09,67.86238798908177
LOA-001807,TXR-0213,2023-11-07,84.70423145785618
LOA-000693,TXR-0080,2023-03-22,73.81309959895074
LOA-000876,TXR-0103,2023-06-27,48.316260994021185
LOA-000530,TXR-0061,2024-01-11,67.37146859039579
LOA-000408,TXR-0046,2024-04-30,49.50299194299254
LOA-001154,TXR-0135,2023-12-02,81.3459117699789
LOA-000155,TXR-0019,2023-02-07,74.54304995631011
LOA-001316,TXR-0153,2023-07-23,64.96784175041788
LOA-000595,TXR-0069,2024-01-20,69.12834805464966
LOA-000624,TXR-0072,2023-01-07,50.2310171666721
LOA-000141,TXR-0018,2023-11-22,76.99185568999852
LOA-000651,TXR-0075,2023-10-21,62.650828842683616
LOA-001762,TXR-0207,2023-03-21,
LOA-001650,TXR-0194,2024-02-03,90.13909231104853
LOA-000165,TXR-0020,2023-12-11,50.596775993820586
LOA-000652,TXR-0075,2023-03-19,55.55887995178961
LOA-001278,TXR-0148,2024-01-17,35.54912475433632
LOA-001117,TXR-0130,2024-06-19,82.43054980566954
LOA-000382,TXR-0044,2023-07-22,60.44130807780772
LOA-001250,TXR-0145,2023-08-03,47.85129066077318
LOA-000500,TXR-0058,2023-06-01,39.44163964822303
LOA-000018,TXR-0003,2023-09-24,66.71115145689714
LOA-001019,TXR-0119,2024-06-25,87.7663244552318
LOA-001053,TXR-0123,2023-03-20,58.4337745645237
LOA-000421,TXR-0048,2023-01-29,83.80754799684155
LOA-000001,TXR-0001,2024-06-14,97.87042737150631
LOA-000277,TXR-0032,2024-04-29,91.21693609918793
LOA-001379,TXR-0160,2023-08-14,62.73356698448617
LOA-001233,TXR-0144,2024-01-05,68.3512888551953
LOA-001560,TXR-0183,2023-08-13,76.57996188069053
LOA-000550,TXR-0063,2024-01-05,83.42678253206249
LOA-000069,TXR-0009,2023-02-26,81.83849785422102
LOA-001635,TXR-0193,2023-03-08,70.64595628288816
LOA-001308,TXR-0152,2023-12-08,50.23983009981405
LOA-001013,TXR-0118,2023-11-19,58.501581730379066
LOA-001728,TXR-0204,2023-12-17,70.61652672315213
LOA-001914,TXR-0225,2024-03-31,75.94740500017669
LOA-000903,TXR-0106,2023-08-13,61.162014608952134
LOA-000367,TXR-0042,2024-05-30,65.52968648311922
LOA-001711,TXR-0202,2024-04-15,80.39194466037439
LOA-001497,TXR-0174,2024-02-11,49.743483255538514
LOA-001579,TXR-0185,2023-12-09,52.13813372404344
LOA-000324,TXR-0037,2023-08-04,94.05435371808973
LOA-000427,TXR-0048,2023-06-20,85.94565219509583
LOA-001833,TXR-0217,2023-12-09,63.87167705604828
LOA-000335,TXR-0039,2023-02-10,28.16450458645322
LOA-000167,TXR-0021,2024-03-06,79.8878752198605
LOA-000045,TXR-0006,2023-09-01,46.40697445740006
LOA-000220,TXR-0026,2023-10-12,85.00004264591476
LOA-001822,TXR-0215,2023-02-08,61.14737233676083
LOA-000668,TXR-0078,2023-01-20,56.2170298400295
LOA-000452,TXR-0051,2023-06-23,84.37279681768695
LOA-001232,TXR-0143,2023-07-02,68.68844270148448
LOA-000485,TXR-0056,2023-05-20,52.07994921439439
LOA-001876,TXR-0221,2024-03-24,92.13548878399816
LOA-000082,TXR-0010,2023-06-28,65.26410388047212
LOA-000162,TXR-0020,2024-06-17,35.676464522833285
LOA-000613,TXR-0071,2024-04-23,68.8598349113591
LOA-000519,TXR-0060,2023-11-19,56.134276402840996
LOA-001961,TXR-0231,2023-12-13,65.59746800009322
LOA-001953,TXR-0230,2023-06-30,87.86999292475278
LOA-000507,TXR-0059,2023-10-05,48.024974876700185
LOA-001725,TXR-0203,2024-06-08,73.6511324829516
LOA-000858,TXR-0101,2023-01-06,47.62875983898849
LOA-000639,TXR-0074,2023-05-23,51.4956900141005
LOA-000726,TXR-0084,2023-12-10,86.74646580787585
LOA-001197,TXR-0139,2024-03-25,82.43128686963884
LOA-001290,TXR-0150,2023-06-20,75.75663605784857
LOA-001288,TXR-0149,2023-01-27,84.07484843216483
LOA-000299,TXR-0034,2024-05-12,51.84764611132008
LOA-000951,TXR-0111,2023-03-18,84.59584262411293
LOA-001234,TXR-0144,2024-02-16,72.05017768469
LOA-001974,TXR-0232,2024-03-22,52.513816156278565
LOA-000297,TXR-0034,2024-05-02,54.98640978955773
LOA-000554,TXR-0063,2023-12-26,89.82207783374912
LOA-000510,TXR-0059,2023-01-21,55.14084230901368
LOA-000602,TXR-0070,2023-09-23,90.4457893969824
LOA-000073,TXR-0009,2023-05-08,63.98690236199795
LOA-000781,TXR-0091,2023-03-31,65.39188204998692
LOA-000173,TXR-0022,2023-08-09,89.51659767064139
LOA-001445,TXR-0168,2023-03-16,84.8770973400578
LOA-001693,TXR-0200,2023-02-13,41.39053457537911
LOA-000012,TXR-0002,2023-12-15,59.177763302481665
LOA-001362,TXR-0159,2023-05-29,44.563269112013465
LOA-000954,TXR-0111,2024-04-15,87.32922916660527
LOA-001752,TXR-0206,2023-12-25,54.19395957050504
LOA-000462,TXR-0053,2023-08-04,57.519882930891285
LOA-000080,TXR-0010,2024-05-28,70.93205665099751
LOA-000405,TXR-0046,2023-05-20,57.249039507217816
LOA-001315,TXR-0153,2023-10-01,79.2844118362206
LOA-000387,TXR-0044,2023-06-21,81.68018358438914
LOA-001424,TXR-0165,2023-12-19,76.64127141281345
LOA-001704,TXR-0201,2023-03-26,66.39123607136369
LOA-000922,TXR-0108,2024-03-29,74.97939637990412
LOA-001149,TXR-0134,2023-12-17,62.37677117813772
LOA-001282,TXR-0148,2023-03-28,53.914031000199074
LOA-000480,TXR-0055,2024-06-01,76.5260438872721
LOA-000426,TXR-0048,2023-09-30,70.35441614952016
LOA-001301,TXR-0151,2024-04-25,79.58349265110007
LOA-001213,TXR-0141,2023-11-18,90.79245213665716
LOA-001133,TXR-0132,2024-03-22,78.18238867786113
LOA-000455,TXR-0051,2024-06-24,68.13448559813429
LOA-000773,TXR-0091,2023-07-14,73.42199524058437
LOA-001166,TXR-0136,2023-11-15,25.73013720465722
LOA-000116,TXR-0014,2023-10-21,76.69030269945765
LOA-000345,TXR-0039,2024-03-26,50.611556570082975
LOA-000177,TXR-0022,2023-05-07,62.17712914414244
LOA-001900,TXR-0224,2024-02-15,47.00844453524877
LOA-000089,TXR-0011,2023-11-27,52.49040936346439
LOA-000611,TXR-0071,2023-09-16,64.83691224843261
LOA-000628,TXR-0073,2024-05-22,88.55624129290847
LOA-000315,TXR-0037,2024-04-29,70.79055770928652
LOA-000062,TXR-0008,2024-01-15,88.19799336618223
LOA-001850,TXR-0218,2024-06-24,70.55514150514777
LOA-001781,TXR-0210,2024-06-13,60.695260982755435
LOA-000603,TXR-0070,2023-11-12,97.77151841097621
LOA-001759,TXR-0207,2023-10-17,86.91342143522684
LOA-000874,TXR-0103,2023-05-25,49.8473880854487
LOA-000292,TXR-0034,2023-07-06,46.789751504583066
LOA-001878,TXR-0221,2023-01-13,92.47568349169511
LOA-000944,TXR-0110,2023-11-22,77.44118593099597
LOA-000955,TXR-0111,2023-02-16,87.09820274067422
LOA-001423,TXR-0165,2023-06-14,85.72393037815692
LOA-001216,TXR-0142,2024-06-13,63.31156936940669
LOA-001687,TXR-0199,2023-09-29,66.18342166717137
LOA-001674,TXR-0197,2023-12-23,66.63267821939863
LOA-000752,TXR-0088,2024-05-26,45.9893087110669
LOA-000175,TXR-0022,2023-10-08,75.7914229621472
LOA-001782,TXR-0210,2023-04-18,69.55140761236653
LOA-001705,TXR-0201,2023-08-22,69.37411443343207
LOA-000014,TXR-0002,2023-05-18,59.60895027077808
LOA-001212,TXR-0141,2023-07-22,93.29602576293374
LOA-001835,TXR-0217,2024-05-28,61.68991471876265
LOA-000180,TXR-0022,2023-06-23,78.77589674380141
LOA-000866,TXR-0102,2023-12-26,85.74747004983867
LOA-000496,TXR-0058,2023-06-20,49.83752626370818
LOA-001129,TXR-0132,2023-09-02,65.32145741733248
LOA-001756,TXR-0207,2023-07-14,73.4476354812284
LOA-001736,TXR-0205,2023-10-16,42.22103256033656
LOA-001834,TXR-0217,2024-06-15,69.49475745580617
LOA-000364,TXR-0042,2024-03-30,84.2868619751415
LOA-001414,TXR-0164,2023-06-01,83.44934726452591
LOA-001395,TXR-0162,2023-01-02,59.469294056994286
LOA-001106,TXR-0129,2024-02-03,69.57745113585082
LOA-000905,TXR-0106,2023-07-31,83.91161840873329
LOA-001061,TXR-0124,2023-06-08,58.467360845371225
LOA-001193,TXR-0139,2024-02-20,66.06452769061927
LOA-000360,TXR-0042,2024-05-17,76.47104992342824
LOA-001565,TXR-0184,2024-04-15,69.975502468715
LOA-001115,TXR-0130,2023-09-23,75.24629478416388
LOA-001164,TXR-0136,2023-02-15,22.91920768468815
LOA-001769,TXR-0208,2024-04-01,80.8669635305457
LOA-001057,TXR-0123,2023-04-06,42.39255233159171
LOA-001721,TXR-0203,2023-04-05,67.01537499057275
LOA-001625,TXR-0191,2023-08-30,63.331847406827364
LOA-001957,TXR-0230,2024-05-31,82.07538265555374
LOA-000716,TXR-0083,2024-03-14,70.06183059006584
LOA-000131,TXR-0017,2023-07-19,68.64273583384646
LOA-000415,TXR-0047,2023-05-04,96.4659012781303
LOA-000562,TXR-0065,2023-02-03,47.9137343899077
LOA-001720,TXR-0203,2024-03-12,
LOA-001173,TXR-0137,2023-01-27,102.20476394785024
LOA-000192,TXR-0023,2023-09-10,70.00554999735266
LOA-000750,TXR-0088,2023-02-23,57.43357786985746
LOA-001183,TXR-0138,2024-02-16,60.54032398772196
LOA-001735,TXR-0205,2023-01-29,28.775992090836237
LOA-000276,TXR-0032,2024-03-09,95.22752611588474
LOA-000239,TXR-0028,2023-07-19,69.31247554898522
LOA-001076,TXR-0126,2023-04-06,91.01965418498061
LOA-000048,TXR-0007,2023-09-17,61.722248632436994
LOA-001810,TXR-0214,2023-12-01,80.44409293471276
LOA-001840,TXR-0217,2023-01-02,56.32119408798345
LOA-000410,TXR-0047,2024-03-01,74.25699784180634
LOA-001334,TXR-0156,2023-08-07,50.61578110278383
LOA-001561,TXR-0183,2023-09-29,89.46002615305635
LOA-000138,TXR-0017,2023-11-19,75.12556047535188
LOA-001950,TXR-0230,2023-01-28,74.94871541323721
LOA-001798,TXR-0212,2024-03-01,60.57427938239381
LOA-001519,TXR-0177,2023-06-09,65.74304586062527
LOA-001550,TXR-0182,2023-01-05,45.65871937636809
LOA-000105,TXR-0012,2024-02-14,60.25727265496657
LOA-000745,TXR-0087,2023-04-12,91.0551780443087
LOA-000605,TXR-0070,2023-01-07,82.28359099743665
LOA-000226,TXR-0027,2023-02-19,82.44010257237471
LOA-001311,TXR-0152,2024-01-01,35.399393274423524
LOA-001564,TXR-0184,2023-12-23,69.24893187403381
LOA-000052,TXR-0007,2023-06-17,64.57558678432424
LOA-000995,TXR-0116,2023-11-30,79.36968086655729
LOA-001589,TXR-0187,2024-02-13,86.62585098698156
LOA-001502,TXR-0175,2023-11-22,84.27150980406668
LOA-001198,TXR-0139,2023-01-11,64.99003185476015
LOA-000990,TXR-0116,2024-05-30,76.76261700064286
LOA-000102,TXR-0012,2024-05-07,
LOA-000075,TXR-0009,2024-06-03,75.15146629626548
LOA-001206,TXR-0140,2024-05-07,66.69851611755759
LOA-001141,TXR-0133,2023-10-31,71.12570054947923
LOA-001575,TXR-0185,2023-01-08,51.16470350786433
LOA-000919,TXR-0107,2024-06-24,64.17239967634292
LOA-001790,TXR-0211,2023-11-04,60.34430028222417
LOA-001102,TXR-0129,2023-11-16,72.03758763735033
LOA-000174,TXR-0022,2023-02-02,76.61034602224316
LOA-000709,TXR-0082,2024-01-18,59.604013136606376
LOA-001672,TXR-0197,2023-10-08,
LOA-000730,TXR-0085,2023-08-03,91.46899784672837
LOA-000821,TXR-0097,2023-09-02,85.51826854602925
LOA-000406,TXR-0046,2023-11-14,57.171301219128146
LOA-000027,TXR-0004,2023-09-13,51.29313644241033
LOA-001940,TXR-0228,2023-10-20,53.003277249706045
LOA-001333,TXR-0155,2023-11-01,54.91212048445388
LOA-000844,TXR-0100,2023-08-02,74.06232700963363
LOA-001902,TXR-0224,2024-03-26,51.68839100524394
LOA-000734,TXR-0086,2024-01-15,67.93591673571173
LOA-001886,TXR-0222,2024-01-19,85.97371552380808
LOA-000419,TXR-0048,2023-06-11,74.41389736905015
LOA-001861,TXR-0219,2023-08-16,38.103470909627006
LOA-001962,TXR-0231,2023-08-12,55.82960591959618
LOA-000720,TXR-0083,2023-09-10,90.62445515148474
LOA-001176,TXR-0137,2023-09-02,84.81829275245036
LOA-000099,TXR-0012,2023-09-16,68.0705769070659
LOA-001479,TXR-0172,2023-07-13,61.280085062150235
LOA-001730,TXR-0204,2023-11-17,67.13885981147831
LOA-000407,TXR-0046,2023-07-29,67.20376050802417
LOA-000800,TXR-0094,2024-02-13,76.08268376574442
LOA-000662,TXR-0077,2024-06-28,84.35116815430563
LOA-000802,TXR-0094,2024-01-07,52.53980996402876
LOA-001819,TXR-0214,2024-01-12,62.47587879859523
LOA-000053,TXR-0007,2024-01-26,51.74357979135224
LOA-000803,TXR-0094,2023-01-30,56.96203443689799
