record_id,transformer_id,reading_date,dissolved_gas_ppm,oil_temp_c
OIL-000068,TXR-0011,2023-10-08,85.74648318955609,54.32942023141349
OIL-000369,TXR-0057,2024-06-27,97.75782966564489,50.71652718838932
OIL-001536,TXR-0225,2023-01-09,3.56576849653722,49.6946842460863
OIL-000661,TXR-0098,2023-10-07,90.98059832844467,53.448251240215676
OIL-000284,TXR-0045,2023-09-25,65.74895582972144,48.702984857719116
OIL-001548,TXR-0226,2023-11-16,121.73180774182052,54.84977394697718
OIL-000044,TXR-0007,2023-01-01,86.77671112110261,53.461610167912596
OIL-000348,TXR-0055,2023-08-14,112.90528075875504,48.215307523275975
OIL-000569,TXR-0084,2024-01-19,22.461210044083593,57.45780024879802
OIL-000614,TXR-0090,2023-08-14,68.09289414453735,65.69215660040228
OIL-001562,TXR-0228,2023-04-06,27.845958622851647,48.320355114754705
OIL-000900,TXR-0131,2023-08-05,59.73279274234357,55.919693852530074
OIL-000707,TXR-0104,2023-12-26,92.05555029588989,51.226768127735255
OIL-000728,TXR-0106,2023-08-31,140.36395059152028,50.95168851368196
OIL-000087,TXR-0014,2023-10-13,62.38656304558142,56.61058025467152
OIL-000265,TXR-0042,2023-06-18,88.91778788228149,54.1566778215512
OIL-001460,TXR-0213,2024-03-19,0.0,54.988310863421226
OIL-000877,TXR-0127,2024-02-22,120.02091198809083,61.902893451765046
OIL-000262,TXR-0042,2023-07-23,132.51918472560791,51.5725008405633
OIL-001099,TXR-0160,2024-02-21,27.20724242331901,57.19675852991024
OIL-000742,TXR-0109,2023-05-11,30.217905689556627,52.21531146559171
OIL-001497,TXR-0219,2023-10-13,20.65519873492271,42.197831080719524
OIL-000906,TXR-0131,2023-09-12,44.42026052204669,56.70237285246356
OIL-001359,TXR-0197,2024-05-20,31.982545605490593,54.15872578977125
OIL-000432,TXR-0066,2024-06-12,69.0413690136507,57.22408483864933
OIL-001422,TXR-0208,2023-10-21,77.6501332245433,54.71040956117738
OIL-001102,TXR-0160,2023-03-12,3.3631930728119084,51.3105018010165
OIL-000808,TXR-0118,2023-07-22,58.085828101331074,57.00665387742382
OIL-001254,TXR-0183,2023-11-29,85.0180433645741,64.31396078389635
OIL-001320,TXR-0192,2023-05-12,6.108199888951276,65.77281190126492
OIL-000833,TXR-0122,2023-05-15,146.51804604248017,59.84524251266215
OIL-000782,TXR-0114,2023-12-16,60.12009546323843,50.01133501442752
OIL-001569,TXR-0229,2023-09-07,42.61635233390976,51.335581547436874
OIL-000968,TXR-0140,2023-11-22,58.16876798346977,55.14909700097111
OIL-001461,TXR-0213,2023-09-09,23.452408871746137,62.622958967871654
OIL-001483,TXR-0215,2023-11-30,92.14252531212442,52.764601886354185
OIL-000785,TXR-0115,2024-05-19,105.86218277244919,72.08548633499782
OIL-001252,TXR-0182,2023-03-03,53.47896422525511,38.42079301113614
OIL-001126,TXR-0164,2023-09-25,149.89916283584964,59.10835233227923
OIL-000519,TXR-0077,2023-08-26,228.9576461046623,51.793626339020065
OIL-001316,TXR-0192,2024-01-22,15.637210219103688,74.58467397022405
OIL-000975,TXR-0141,2024-02-18,92.44391203631659,66.09323237369134
OIL-000760,TXR-0112,2023-04-20,68.45815489848741,63.497798563556145
OIL-001213,TXR-0176,2023-08-11,127.00438697969422,60.65688078394626
OIL-000881,TXR-0128,2023-03-08,73.33974379670606,55.64894648440845
OIL-001096,TXR-0159,2024-05-13,52.985434968348,46.61808290865588
OIL-000034,TXR-0005,2024-01-17,91.90073457997016,53.280085822781935
OIL-000324,TXR-0051,2023-11-09,62.20560542154014,66.08277695874209
OIL-000898,TXR-0130,2023-12-17,79.77876360874346,51.78880502854861
OIL-001388,TXR-0202,2023-12-22,57.50162308504164,54.463416235108824
OIL-000193,TXR-0031,2024-03-15,103.58424384026921,46.593789038157844
OIL-000458,TXR-0068,2023-08-11,108.09339269655707,43.291420500978745
OIL-000465,TXR-0069,2023-08-31,76.96552769482992,62.35052885821615
OIL-000441,TXR-0067,2024-05-06,39.57623418535112,67.03123175133216
OIL-000163,TXR-0026,2024-02-10,131.1238284670607,59.01041514998375
OIL-000410,TXR-0062,2023-05-15,27.277651957952827,58.40582967412889
OIL-000498,TXR-0074,2023-07-08,72.72644064179391,53.27809686546546
OIL-001560,TXR-0228,2023-07-31,20.188281114313096,47.64960040920131
OIL-000123,TXR-0019,2024-02-14,184.70903473659118,57.50362850794873
OIL-001489,TXR-0217,2024-01-21,84.98317707244706,54.35700389019967
OIL-000147,TXR-0023,2023-12-03,64.81939120906104,47.61539910230728
OIL-000596,TXR-0088,2023-01-18,103.38294360672855,41.57819095764736
OIL-000814,TXR-0119,2023-01-20,115.01595703510276,61.6547022225666
OIL-000464,TXR-0069,2023-06-27,101.61561505656175,45.77960895953363
OIL-000672,TXR-0099,2023-11-02,102.09585124152711,50.11346538093799
OIL-001482,TXR-0215,2024-04-13,93.57685455357542,39.80941430075191
OIL-000532,TXR-0079,2023-03-25,51.331907625533354,51.2159787439247
OIL-000876,TXR-0127,2024-03-24,125.41660070749738,54.29717064986854
OIL-000974,TXR-0141,2023-09-25,123.14937257393426,64.37988189435733
OIL-000991,TXR-0144,2023-01-27,112.57864514876371,57.00746816783433
OIL-000901,TXR-0131,2023-03-20,56.94641536292101,65.0340605953202
OIL-001250,TXR-0182,2024-03-31,25.346181220310413,41.507176971262986
OIL-000336,TXR-0053,2023-10-09,52.120408505623246,56.88813936158493
OIL-001071,TXR-0156,2023-11-26,62.23557487594866,55.25360476801025
OIL-000452,TXR-0068,2023-12-27,106.02259834290305,32.47017480984826
OIL-000321,TXR-0050,2023-07-30,30.39528428751894,53.82949111791231
OIL-000987,TXR-0143,2024-02-21,46.37572362747594,49.67302545306611
OIL-000744,TXR-0109,2023-05-25,34.739420006456214,62.75081422283179
OIL-001580,TXR-0230,2023-04-14,78.27649713791862,61.47144166977108
OIL-000030,TXR-0004,2023-10-10,137.64943610157434,46.83416184763823
OIL-000162,TXR-0026,2024-01-03,129.66435643360003,53.53963392910709
OIL-000779,TXR-0114,2024-01-06,75.22062574501844,62.861233133453155
OIL-000748,TXR-0110,2023-04-16,27.470085985879045,50.245263293506994
OIL-001387,TXR-0202,2024-04-30,36.173431750499574,59.24845351854161
OIL-000509,TXR-0075,2024-01-05,104.64639592895543,46.67372950185589
OIL-000600,TXR-0088,2024-01-28,144.01589103188812,39.86675575440036
OIL-000606,TXR-0089,2023-05-09,128.95526952189726,63.21880929913513
OIL-000657,TXR-0097,2023-07-06,54.604375936970044,58.33743762065315
OIL-000488,TXR-0072,2023-01-04,83.42176626910626,53.4190629869176
OIL-000342,TXR-0054,2023-01-04,39.65219558712078,41.8605059260549
OIL-000472,TXR-0070,2023-06-16,60.73481177530103,74.58758600259729
OIL-001444,TXR-0211,2024-06-07,123.74661100243681,54.924433868512054
OIL-001356,TXR-0197,2023-05-22,40.37012889509966,59.66560593123298
OIL-001150,TXR-0167,2024-04-27,101.69319195867722,52.624407029390206
OIL-001293,TXR-0189,2024-06-10,187.34255698626836,66.70065326538393
OIL-001464,TXR-0213,2023-11-21,1.2414212631538135,55.62894523567211
OIL-000821,TXR-0120,2023-12-30,50.69572489952695,58.02831536192525
OIL-000826,TXR-0121,2023-08-11,81.19872735989028,62.01441547989881
OIL-001355,TXR-0197,2023-11-18,21.972080432789625,55.13425418900622
OIL-001154,TXR-0168,2023-12-05,14.502602657399853,59.592066850377385
OIL-000777,TXR-0114,2024-02-28,93.18458716817321,52.66365197923152
OIL-000631,TXR-0093,2024-06-02,199.94343408906545,64.26938963680271
OIL-000960,TXR-0138,2024-03-26,-113.60341683572187,55.11228792735072
OIL-000951,TXR-0137,2023-01-16,103.94570173255694,70.40747256734335
OIL-000930,TXR-0134,2023-02-11,29.13749732523716,48.98187994299791
OIL-000122,TXR-0019,2024-04-19,172.10265982331367,56.706293217987266
OIL-001563,TXR-0228,2023-11-29,35.92985617029119,42.70201507623567
OIL-000776,TXR-0113,2023-03-21,88.69360161092914,72.14916279769884
OIL-001490,TXR-0217,2024-06-25,89.50313275741252,58.36054496335094
OIL-001040,TXR-0152,2023-09-26,112.82034611433784,32.28082001118205
OIL-000784,TXR-0114,2024-05-25,86.27650495972811,61.365471848879395
OIL-000364,TXR-0057,2024-03-06,114.3942072494835,56.57688219007721
OIL-000205,TXR-0032,2024-05-27,54.40098479607089,67.13166772074965
OIL-000026,TXR-0004,2023-01-14,111.69316462348198,45.36215845600317
OIL-000878,TXR-0128,2024-06-06,62.93473792775173,53.17025400969138
OIL-000564,TXR-0083,2023-04-18,120.27023722538522,60.49240460138099
OIL-000374,TXR-0058,2023-06-14,65.36132686324838,54.216504526613036
OIL-000069,TXR-0011,2023-04-16,68.29235376320105,45.60075871753441
OIL-001288,TXR-0188,2024-06-05,60.44476160065881,53.408693298604206
OIL-000686,TXR-0101,2023-03-22,74.00437095538766,52.86461011591977
OIL-001079,TXR-0157,2023-10-16,126.98167404482277,54.44983740034607
OIL-000984,TXR-0143,2024-04-01,49.398994109107306,47.966061250125236
OIL-001128,TXR-0164,2023-08-01,108.53387615182089,58.98167994611043
OIL-001352,TXR-0196,2023-07-29,54.520212408331744,61.23021278302888
OIL-001434,TXR-0209,2023-08-14,186.93263985498425,61.64432365839494
OIL-000390,TXR-0060,2024-01-19,156.70850106151784,44.24815072233772
OIL-000767,TXR-0112,2023-12-08,77.53615980057793,55.33629877654361
OIL-000478,TXR-0071,2023-12-22,24.386674772479505,50.24646788944435
OIL-000796,TXR-0117,2023-02-28,128.89656420085373,52.309412714392444
OIL-001576,TXR-0229,2024-02-08,63.21129588437611,57.12337049820336
OIL-000940,TXR-0135,2024-01-15,175.32915850181683,58.86420875911331
OIL-001017,TXR-0147,2023-01-07,129.54222587701352,62.62562420342206
OIL-001134,TXR-0165,2023-12-03,124.90655936819522,53.87700492140709
OIL-000850,TXR-0124,2023-10-02,125.3831550209859,46.0324263875694
OIL-000225,TXR-0036,2023-06-03,40.4041016386205,44.52193931256249
OIL-000258,TXR-0041,2023-10-21,143.95177071133534,61.98237080434166
OIL-001449,TXR-0212,2024-05-22,59.13678032224528,66.44749436418074
OIL-001539,TXR-0225,2023-08-21,0.0,52.7057661689693
OIL-000790,TXR-0116,2023-10-07,161.45293006203696,58.64603038372247
OIL-001261,TXR-0184,2024-03-09,86.33540245957248,54.83553190432833
OIL-000800,TXR-0117,2023-02-23,136.3734926115885,53.18494717152022
OIL-000554,TXR-0081,2023-10-05,80.06728101865122,62.73276801555717
OIL-000220,TXR-0035,2023-08-09,94.72195639180866,51.06641137807514
OIL-001353,TXR-0196,2023-01-29,52.23036214112241,51.279881315396246
OIL-000963,TXR-0139,2023-09-07,62.93490713072977,58.647022239991315
OIL-000939,TXR-0135,2023-12-06,164.834635138583,57.18106233176604
OIL-001153,TXR-0168,2023-09-24,25.881285881203674,62.37278661266484
OIL-001368,TXR-0199,2024-06-04,170.3783533803493,46.42742837028983
OIL-001208,TXR-0176,2023-09-17,118.45882728614615,62.52978131022751
OIL-000909,TXR-0132,2023-07-02,139.78876664207908,59.677657939606846
OIL-000393,TXR-0060,2023-09-05,119.87078879960052,44.233984039938385
OIL-000275,TXR-0044,2024-06-11,227.06371095315131,61.01946290897402
OIL-001412,TXR-0206,2023-05-29,118.10602417603161,48.67795593425655
OIL-000164,TXR-0026,2023-09-12,123.37748684576913,53.02367075576809
OIL-000330,TXR-0052,2024-05-26,100.05371542715741,55.54995075783089
OIL-001547,TXR-0226,2023-02-16,144.22911842834827,56.89947524030982
OIL-001335,TXR-0194,2024-01-24,105.10761039684125,55.08384894015978
OIL-001556,TXR-0227,2024-05-24,118.78424685294718,62.36766322685196
OIL-001593,TXR-0232,2024-04-01,120.16364258675785,49.830962502324745
OIL-000908,TXR-0131,2023-07-04,56.3473266962853,65.332463394191
OIL-000685,TXR-0100,2024-04-24,34.74781788611002,63.726015670382
OIL-001575,TXR-0229,2024-04-15,37.195307151962126,56.11636205041515
OIL-000357,TXR-0056,2024-03-12,95.73972523948522,54.77333182004201
OIL-001104,TXR-0160,2023-03-13,5.639327243410525,53.750108511899974
OIL-000072,TXR-0012,2024-06-14,23.04500936593166,44.61223074999449
OIL-000755,TXR-0111,2023-07-23,86.98749207587522,60.57266990172324
OIL-000137,TXR-0022,2024-06-02,108.92057094087562,64.30562911605385
OIL-000917,TXR-0132,2023-10-22,157.1361553172726,55.96696562969748
OIL-000911,TXR-0132,2023-03-01,143.52612854546854,44.18079701482184
OIL-000192,TXR-0030,2024-05-11,135.64965819745183,51.67102482806608
OIL-000907,TXR-0131,2023-03-03,60.90672122655676,59.981596842575385
OIL-000635,TXR-0094,2024-04-22,0.0,48.22622411689892
OIL-000838,TXR-0123,2024-02-13,70.82829776522658,45.59803405679323
OIL-001249,TXR-0181,2023-01-07,52.97267171766844,50.79623003759829
OIL-000706,TXR-0104,2024-01-16,269.43281095554113,44.233690019580614
OIL-001526,TXR-0223,2023-03-04,104.54529053322358,46.464575054000974
OIL-001374,TXR-0199,2023-10-17,168.27545525530087,51.73780888267409
OIL-000310,TXR-0049,2024-01-21,171.64033556710646,45.85173407045445
OIL-000910,TXR-0132,2023-07-11,133.78598909545408,60.9810996022568
OIL-000729,TXR-0107,2024-05-19,21.716213113857933,49.074154265623044
OIL-000842,TXR-0123,2023-04-07,45.00917316591257,43.993150425506755
OIL-000902,TXR-0131,2023-01-13,73.94410834243784,62.088652400412116
OIL-001180,TXR-0172,2023-04-25,76.0551346834229,43.80109356497381
OIL-000526,TXR-0078,2023-04-15,168.77220573651954,45.04684053905009
OIL-001304,TXR-0190,2023-02-28,64.11748330138595,44.33460829962737
OIL-001189,TXR-0173,2024-02-05,119.78407541022284,56.827624019428
OIL-000611,TXR-0090,2023-03-06,82.16250298843148,56.89101073992977
OIL-001332,TXR-0194,2023-02-20,125.67462855513936,60.05176825028214
OIL-000546,TXR-0080,2024-04-17,134.10034051507762,66.2914417199202
OIL-000955,TXR-0138,2024-03-18,131.9130843011681,65.46759828197402
OIL-000287,TXR-0046,2023-11-02,87.33158090933841,48.318788164843255
OIL-000809,TXR-0118,2023-08-11,64.79273486616347,48.30611985783405
OIL-000062,TXR-0010,2024-05-31,116.68399761142912,40.209480435168366
OIL-000168,TXR-0026,2024-02-27,107.39953402088567,58.42576177744362
OIL-000099,TXR-0016,2024-05-10,166.56230627061342,74.21893821521584
OIL-000476,TXR-0071,2023-05-08,12.852321919836726,54.161173503685475
OIL-000280,TXR-0045,2024-02-20,50.2713476776553,48.00329374280897
OIL-000040,TXR-0006,2024-02-06,32.83063154326001,36.18207274222557
OIL-000654,TXR-0097,2024-01-01,76.35517936200559,56.519039689736005
OIL-000169,TXR-0027,2023-04-07,64.97044596537708,53.44130159840533
OIL-000298,TXR-0047,2024-02-17,49.275179687020525,58.25764728108232
OIL-000223,TXR-0035,2024-01-20,324.7795845381079,47.73827406422478
OIL-001528,TXR-0223,2024-05-07,113.38146515606554,49.492969123936135
OIL-000350,TXR-0055,2023-10-20,114.24056188809307,48.80651553109928
OIL-000376,TXR-0058,2023-01-30,81.05753681526869,54.60574883399773
OIL-000913,TXR-0132,2024-01-15,106.27170116419894,60.181005130172046
OIL-001118,TXR-0162,2023-07-30,70.84055963009095,55.72418443171611
OIL-001317,TXR-0192,2023-04-01,28.13972868417767,64.88626515851809
OIL-000320,TXR-0050,2024-02-13,41.7317798666539,47.11882201286706
OIL-000691,TXR-0101,2023-08-01,45.13093648458686,48.6183038505475
OIL-000071,TXR-0011,2023-04-17,116.16316546881207,43.605933873435944
OIL-000049,TXR-0008,2024-02-16,90.50172458984582,62.21437918500444
OIL-000493,TXR-0073,2024-01-23,116.59993502233118,58.247849890125
OIL-000618,TXR-0091,2024-02-06,-64.32741017595123,60.014133541237726
OIL-000770,TXR-0113,2024-06-03,81.31489230276974,53.83248702212201
OIL-000313,TXR-0049,2023-01-21,148.64312898777433,48.63395893387151
OIL-001472,TXR-0214,2024-06-20,36.63488154459573,50.417780324750595
OIL-001173,TXR-0171,2024-02-10,80.75283864870062,54.17894521280879
OIL-001167,TXR-0170,2023-05-09,97.30258885387445,56.07401167416079
OIL-001074,TXR-0157,2023-01-13,120.69015922124626,70.6029423405063
OIL-000018,TXR-0003,2024-04-24,104.82817950134141,67.19705938687596
OIL-000244,TXR-0040,2023-07-23,152.6728192510966,46.50592315314776
OIL-000866,TXR-0126,2024-02-11,59.42630317344366,58.82133572187858
OIL-001463,TXR-0213,2023-06-22,0.0,67.75353177186804
OIL-000200,TXR-0031,2023-03-05,65.91418471401526,52.14384524981374
OIL-000056,TXR-0009,2023-09-29,113.45456091825534,53.46959405518175
OIL-001541,TXR-0225,2023-08-13,0.0,59.73286410832539
OIL-000860,TXR-0125,2023-08-26,68.17428940817908,53.467320222059875
OIL-000773,TXR-0113,2023-01-19,118.68028235638161,61.22602995641888
OIL-000445,TXR-0067,2024-03-16,26.627291082088185,64.74329887522804
OIL-001426,TXR-0208,2024-01-10,24.237084621862962,53.90686982417496
OIL-001504,TXR-0220,2023-12-06,63.18832493565499,60.94321904553366
OIL-001443,TXR-0211,2024-06-13,171.0175592478121,56.501245930977674
OIL-000941,TXR-0135,2023-10-01,149.81913232827011,50.8860118174464
OIL-000894,TXR-0130,2024-06-22,36.7825345252898,65.0477316799097
OIL-001365,TXR-0198,2024-02-12,0.0,58.68368984773231
OIL-001109,TXR-0161,2024-01-11,97.62587503046859,53.67831915157453
OIL-001247,TXR-0181,2023-08-08,80.72481641576823,49.38163584423044
OIL-001363,TXR-0198,2024-06-07,0.0,57.13226068169708
OIL-000827,TXR-0121,2024-02-15,68.03118358248207,67.79092159672201
OIL-000397,TXR-0061,2023-12-16,64.2846448771238,47.2488402202769
OIL-001486,TXR-0216,2024-03-25,133.59443810217644,50.80202104429253
OIL-001415,TXR-0206,2023-11-30,123.04804554336673,41.33104069541766
OIL-000640,TXR-0095,2024-01-11,78.63506725768183,43.15909799577684
OIL-000145,TXR-0023,2024-03-08,87.60794463539446,63.38917525242524
OIL-001438,TXR-0210,2023-07-04,50.56702130497354,53.724906210195066
OIL-001358,TXR-0197,2023-05-05,55.958358525392775,58.24291076242951
OIL-000733,TXR-0107,2024-01-22,45.872473159308214,49.55740806424056
OIL-001501,TXR-0219,2023-03-14,31.0206272480006,44.05677427301445
OIL-000108,TXR-0017,2023-04-26,27.528663691446614,53.2101523973333
OIL-000692,TXR-0102,2023-04-14,90.76404593949262,65.45660949439204
OIL-000524,TXR-0078,2023-05-31,155.91731104492283,47.68575971695649
OIL-001476,TXR-0215,2023-05-02,95.24691749724461,48.98746354999289
OIL-001007,TXR-0146,2023-06-06,73.55247468448171,60.45808973531846
OIL-000480,TXR-0071,2023-10-10,27.503994915780503,54.79707038061182
OIL-000743,TXR-0109,2024-04-23,6.3537687842992945,51.19704898139787
OIL-001581,TXR-0230,2023-08-25,83.18416916000506,62.968373287874385
OIL-001568,TXR-0228,2024-01-21,46.094883010836384,46.2810361061998
OIL-001045,TXR-0153,2023-11-03,199.8947302881943,57.50713413496311
OIL-000217,TXR-0034,2024-03-28,88.74686835433374,53.640098368977036
OIL-000447,TXR-0067,2023-11-27,42.71000743301845,52.52338367196005
OIL-000485,TXR-0072,2023-07-10,-110.33986733100343,46.174378260700365
OIL-001419,TXR-0207,2023-11-08,148.66506478746678,53.889528317844146
OIL-000719,TXR-0106,2023-05-15,152.0644756954488,40.713980410318214
OIL-000953,TXR-0137,2023-05-12,133.71346078939573,56.07530872326005
OIL-000166,TXR-0026,2024-02-05,117.53966721862174,50.57634387174994
OIL-000333,TXR-0053,2023-06-22,64.74773110275306,56.17562353825959
OIL-000398,TXR-0061,2023-12-01,64.09155657507213,53.521300626234485
OIL-000029,TXR-0004,2023-01-07,142.01910827704666,33.44154719148594
OIL-001566,TXR-0228,2024-06-16,34.057338259587695,46.43980941731136
OIL-001179,TXR-0172,2023-09-18,67.0174664850579,45.39101944642853
OIL-001067,TXR-0156,2024-01-21,19.711397042319447,41.33701984955924
OIL-000102,TXR-0016,2023-02-04,111.60149387771605,67.33174972076714
OIL-000401,TXR-0061,2024-04-27,29.99676505820668,54.632045839295884
OIL-001318,TXR-0192,2024-03-08,35.04231623970027,61.22017731371813
OIL-001038,TXR-0152,2023-04-24,149.08618951487347,27.32172481710656
OIL-001446,TXR-0211,2023-12-31,155.15335602789196,49.45740253677778
OIL-000175,TXR-0028,2023-07-14,75.47600045786362,57.12189567656159
OIL-000187,TXR-0029,2023-04-15,61.888585346520586,64.58963022997614
OIL-000937,TXR-0135,2024-05-20,124.49067691955815,61.537541857746795
OIL-000306,TXR-0048,2023-05-29,48.627790126005785,64.8767038195636
OIL-000739,TXR-0109,2023-03-26,56.677499320002944,54.36349925817617
OIL-001144,TXR-0166,2024-06-08,148.28031813926265,48.86085610381427
OIL-000456,TXR-0068,2023-10-19,125.34181479923012,35.69067838229213
OIL-000810,TXR-0118,2023-07-07,44.96127957702682,52.37113112949819
OIL-000002,TXR-0001,2024-06-19,142.14337800219806,66.52235310415199
OIL-000998,TXR-0144,2023-12-28,127.87494027987437,47.24008749450347
OIL-000489,TXR-0072,2024-01-12,89.46759166637189,62.91501484328086
OIL-000438,TXR-0066,2023-12-22,28.18508536236692,63.32420601372836
OIL-001158,TXR-0168,2024-06-15,20.812640141607964,54.93749641474509
OIL-001221,TXR-0177,2024-06-05,145.95287744478136,53.49354823482589
OIL-000801,TXR-0117,2023-03-30,125.01576461375278,54.78757206271858
OIL-001294,TXR-0189,2023-07-02,197.5570174300155,58.14080283384931
OIL-000604,TXR-0089,2024-06-30,133.86240506053284,69.38073836169443
OIL-001130,TXR-0164,2023-02-11,147.05619075922863,60.80585325058376
OIL-001354,TXR-0197,2023-04-12,73.01703737519726,64.18010284078639
OIL-000361,TXR-0056,2023-02-25,70.2865867217251,49.61007059837479
OIL-000958,TXR-0138,2024-04-01,92.90573015387731,57.84640973297145
OIL-001101,TXR-0160,2023-02-02,0.0,56.98349354315229
OIL-001270,TXR-0185,2023-02-23,60.93903113164842,44.069222982033004
OIL-001393,TXR-0203,2023-10-19,98.8552883965582,63.99145029114601
OIL-001598,TXR-0232,2023-03-22,101.56567126889837,44.03971117375496
OIL-001062,TXR-0155,2023-05-28,41.219594600784276,37.00665468362343
OIL-000098,TXR-0016,2023-07-04,164.40605690018236,67.74673149711006
OIL-001505,TXR-0220,2023-11-12,77.90372079955122,53.84903074643698
OIL-001082,TXR-0158,2023-04-02,34.84625829950363,59.858510429755476
OIL-000857,TXR-0125,2023-04-25,55.847382440027076,57.292850254077514
OIL-000508,TXR-0075,2023-04-10,75.98240916775357,46.03847449143967
OIL-001161,TXR-0169,2023-12-09,119.55324407391745,57.71321490544963
OIL-000895,TXR-0130,2023-10-06,-103.34775612594835,47.83125332567141
OIL-000023,TXR-0004,2024-03-22,151.86647008231492,47.484907796274065
OIL-001507,TXR-0220,2024-04-26,47.05274940926812,55.38323361463306
OIL-000078,TXR-0013,2023-06-29,117.992645578251,44.194899458860256
OIL-000197,TXR-0031,2023-05-03,112.46707579632564,54.11860812137908
OIL-000980,TXR-0142,2024-04-12,87.14486485588425,52.03475035520924
OIL-001468,TXR-0214,2023-06-03,14.330933564703365,57.08130933045601
OIL-000836,TXR-0122,2023-09-12,134.85309480427136,46.872237234439176
OIL-000660,TXR-0097,2024-05-29,76.05556008459759,58.51912610710186
OIL-001217,TXR-0177,2023-10-01,157.7503730238075,67.84911612756623
OIL-001523,TXR-0222,2024-06-04,76.33904431704929,52.39246499365956
OIL-001229,TXR-0178,2023-10-26,102.7016196247523,46.90226515606298
OIL-000019,TXR-0003,2023-10-19,79.3336420956313,54.05675999419104
OIL-001597,TXR-0232,2023-06-13,125.98498861781741,44.72166810122024
OIL-000864,TXR-0126,2024-03-18,68.55129594618042,59.307549132684926
OIL-000249,TXR-0040,2024-05-23,131.71741279049735,60.87799812762435
OIL-001550,TXR-0227,2023-09-20,121.83494272432532,59.339173178288945
OIL-001022,TXR-0149,2023-07-17,28.522254038591,62.666626222125025
OIL-001421,TXR-0208,2024-01-15,74.73425746632748,46.837202351154296
OIL-000231,TXR-0037,2023-09-25,115.58296576314764,56.83956730921443
OIL-000587,TXR-0086,2023-04-13,61.17823577401791,49.603485749684786
OIL-000676,TXR-0099,2023-12-07,101.0752833589261,37.39388074500733
OIL-000550,TXR-0081,2023-02-22,123.0853599579709,63.386361491484244
OIL-000157,TXR-0025,2023-07-05,98.97771671886223,50.67607292291318
OIL-001016,TXR-0147,2023-08-26,148.38489781141544,59.554330344032856
OIL-000416,TXR-0063,2024-06-17,45.35043046695367,62.49392242464968
OIL-001203,TXR-0175,2023-05-14,40.78709769607021,60.39534172035566
OIL-000629,TXR-0093,2023-10-28,190.32462189848468,59.29614586580176
OIL-000949,TXR-0137,2023-05-23,94.60953169660897,67.89939496579004
OIL-001435,TXR-0209,2023-04-18,203.12877471355995,64.927942733792
OIL-000082,TXR-0013,2023-03-29,142.8405082353857,46.37814070951298
OIL-000059,TXR-0009,2024-06-05,91.44841319102558,52.280670433354885
OIL-000543,TXR-0080,2023-05-26,113.69610931510037,48.88642669033269
OIL-000725,TXR-0106,2023-04-28,130.20451094817253,50.69975578997311
OIL-001413,TXR-0206,2023-09-27,90.75575025628551,48.659978764263606
OIL-000352,TXR-0055,2024-01-09,109.04209065966866,55.86145688423011
OIL-000935,TXR-0134,2023-07-05,193.1323639642208,50.5540617152927
OIL-001430,TXR-0209,2023-12-22,203.30586498501034,59.41905418518416
OIL-001283,TXR-0188,2023-12-30,106.42697513669303,56.59815344498226
OIL-001595,TXR-0232,2023-12-26,136.49590693594433,45.22056869718293
OIL-000042,TXR-0006,2023-06-27,68.19542122877864,52.02311283330578
OIL-000422,TXR-0064,2023-08-31,82.70568050515227,63.52929490454738
OIL-000118,TXR-0018,2023-10-22,63.99096243400833,59.21350366984258
OIL-000841,TXR-0123,2024-03-04,33.071610016245046,44.020851163262456
OIL-000565,TXR-0083,2023-11-04,118.83635235743057,66.11658147993963
OIL-001364,TXR-0198,2023-06-04,0.3166794252837981,51.5290770123337
OIL-000329,TXR-0052,2024-02-16,94.62000125645869,60.08655529504
OIL-000201,TXR-0032,2023-01-06,61.30125663532858,67.85401550477481
OIL-000673,TXR-0099,2023-03-06,105.24037047785109,38.4330637293161
OIL-000211,TXR-0033,2024-05-02,117.30001919502703,50.13635239862208
OIL-000061,TXR-0010,2023-10-24,117.5658452476969,52.01527461645513
OIL-000194,TXR-0031,2023-01-11,71.64427361309403,50.5370198062442
OIL-000931,TXR-0134,2023-11-06,28.725924127520653,46.75490697331498
OIL-001139,TXR-0165,2024-01-30,133.67290924367583,52.32738953658187
OIL-000138,TXR-0022,2023-02-20,136.9412532881456,57.62524668367377
OIL-000882,TXR-0128,2024-06-23,57.629053797539235,57.82767549621237
OIL-000612,TXR-0090,2023-10-31,87.9894212485288,60.28446345813879
OIL-001110,TXR-0161,2024-03-14,115.57916977864966,54.76233936838173
OIL-000946,TXR-0136,2023-08-15,187.3572767069935,42.0872269953874
OIL-001470,TXR-0214,2023-08-27,33.440918531014574,45.41062630578539
OIL-000195,TXR-0031,2023-11-09,114.34192193165094,55.24616144536851
OIL-000817,TXR-0119,2024-04-10,68.2977067265812,65.06362552621876
OIL-000028,TXR-0004,2023-06-06,111.45016563241802,35.94668156802623
OIL-000845,TXR-0123,2023-01-21,25.6362690134706,38.98284484313053
OIL-000624,TXR-0092,2024-01-28,165.24913874488755,42.76456571526675
OIL-000529,TXR-0078,2023-06-15,173.14968313545683,45.37072688067755
OIL-001441,TXR-0210,2024-03-20,43.88909073950768,48.002639491205
OIL-000218,TXR-0035,2024-03-27,76.81374631803912,47.953639270534325
OIL-000381,TXR-0059,2024-05-27,88.04362189112112,47.72067732302452
